ts,kind,underlying,occ,qty,price,fee,cash,note
2024-04-30,SELL_PUT,MU,MU240524P00109000,1,2.242,0.5,224.2,delta 0.31 dte 25
2024-04-30,SELL_PUT,F,F240531P00012000,11,0.218,5.5,240.35,delta 0.24 dte 32
2024-04-30,SELL_PUT,DIS,DIS240510P00108000,1,1.9,0.5,190.0,delta 0.30 dte 11
2024-04-30,SELL_PUT,SNAP,SNAP240510P00014000,10,0.361,5.0,361.0,delta 0.34 dte 11
2024-04-30,SELL_CC,PLTR,PLTR240510C00025000,6,0.836,3.0,501.6,delta 0.35 dte 11
2024-05-02,BUY_PUT,SNAP,SNAP240510P00014000,10,0.053,5.0,-52.5,take_profit
2024-05-06,DIV,INTC,,300,0.125,0,3750.0,dividend ex-date
2024-05-07,BUY_PUT,MU,MU240524P00109000,1,0.777,0.5,-77.7,take_profit
2024-05-07,BUY_PUT,DIS,DIS240510P00108000,1,2.069,0.5,-206.85,take_profit
2024-05-08,BUY_CC,PLTR,PLTR240510C00025000,6,0.021,3.0,-12.6,cc_take_profit
2024-05-14,BUY_PUT,NOK,NOK240524P00003500,1,0.053,0.5,-5.25,take_profit
2024-05-14,SELL_PUT,SNAP,SNAP240607P00015000,9,0.342,4.5,307.8,delta 0.30 dte 25
2024-05-14,SELL_PUT,MU,MU240524P00119000,1,2.061,0.5,206.15,delta 0.32 dte 11
2024-05-14,SELL_PUT,DIS,DIS240524P00104000,1,0.703,0.5,70.3,delta 0.29 dte 11
2024-05-14,SELL_PUT,BABA,BABA240524P00081000,1,2.375,0.5,237.5,delta 0.30 dte 11
2024-05-16,BUY_PUT,MU,MU240524P00119000,1,0.798,0.5,-79.8,take_profit
2024-05-17,BUY_PUT,F,F240531P00012000,11,0.105,5.5,-115.5,take_profit
2024-05-17,BUY_PUT,BABA,BABA240524P00081000,1,0.189,0.5,-18.9,take_profit
2024-05-21,BUY_PUT,SNAP,SNAP240607P00015000,9,0.147,4.5,-132.3,take_profit
2024-05-21,SELL_PUT,BABA,BABA240607P00085000,1,1.7,0.5,170.05,delta 0.29 dte 18
2024-05-21,SELL_PUT,MU,MU240607P00124000,1,4.284,0.5,428.45,delta 0.30 dte 18
2024-05-21,SELL_PUT,F,F240531P00012000,11,0.104,5.5,114.95,delta 0.36 dte 11
2024-05-21,SELL_CC,PLTR,PLTR240621C00024000,6,0.237,3.0,142.5,delta 0.22 dte 32
2024-05-24,ASSIGN,DIS,DIS240524P00104000,1,104.0,0,10400.0,assigned; close 101.74 < strike
2024-05-29,BUY_PUT,MU,MU240607P00124000,1,0.83,0.5,-82.95,take_profit
2024-05-30,BUY_CC,PLTR,PLTR240621C00024000,6,0.158,3.0,-94.5,cc_take_profit
2024-05-31,EXPIRE_0,F,F240531P00012000,11,0,0,0,expired worthless
2024-06-04,SELL_PUT,MU,MU240628P00120000,1,4.104,0.5,410.4,delta 0.30 dte 25
2024-06-04,SELL_PUT,SNAP,SNAP240614P00015000,9,0.37,4.5,333.45,delta 0.37 dte 11
2024-06-04,SELL_PUT,XOM,XOM240621P00112000,1,1.425,0.5,142.5,delta 0.30 dte 18
2024-06-07,ASSIGN,BABA,BABA240607P00085000,1,85.0,0,8500.0,assigned; close 78.42 < strike
2024-06-10,BUY_PUT,SNAP,SNAP240614P00015000,9,0.158,4.5,-141.75,take_profit
2024-06-11,BUY_PUT,MU,MU240628P00120000,1,2.047,0.5,-204.75,take_profit
2024-06-11,SELL_CC,PLTR,PLTR240705C00025000,6,0.332,3.0,199.5,delta 0.25 dte 25
2024-06-11,SELL_CC,DIS,DIS240705C00107000,1,0.712,0.5,71.25,delta 0.24 dte 25
2024-06-13,DIV,BABA,,100,1.64,0,16400.0,dividend ex-date
2024-06-17,BUY_CC,DIS,DIS240705C00107000,1,0.493,0.5,-49.35,cc_take_profit
2024-06-18,SELL_CC,DIS,DIS240712C00106000,1,0.75,0.5,75.05,delta 0.25 dte 25
2024-06-21,BUY_PUT,XOM,XOM240621P00112000,1,0.63,0.5,-63.0,take_profit
2024-06-25,SELL_PUT,MU,MU240712P00129000,1,4.655,0.5,465.5,delta 0.30 dte 18
2024-06-25,SELL_PUT,KO,KO240726P00063000,2,0.494,1.0,98.8,delta 0.32 dte 32
2024-06-25,SELL_PUT,T,T240726P00018000,8,0.314,4.0,250.8,delta 0.30 dte 32
2024-06-25,SELL_PUT,XOM,XOM240712P00112000,1,0.997,0.5,99.75,delta 0.30 dte 18
2024-07-01,BUY_CC,DIS,DIS240712C00106000,1,0.252,0.5,-25.2,cc_take_profit
2024-07-02,SELL_CC,DIS,DIS240802C00104000,1,0.722,0.5,72.2,delta 0.22 dte 32
2024-07-03,BUY_PUT,MU,MU240712P00129000,1,1.659,0.5,-165.9,take_profit
2024-07-05,BUY_PUT,XOM,XOM240712P00112000,1,0.378,0.5,-37.8,take_profit
2024-07-05,CALLED_AWAY,PLTR,PLTR240705C00025000,6,25.0,0,15000.0,called; close 27.22 > strike; stock pnl +1200
2024-07-12,BUY_PUT,T,T240726P00018000,8,0.158,4.0,-126.0,take_profit
2024-07-16,SELL_PUT,PLTR,PLTR240802P00027500,5,0.722,2.5,361.0,delta 0.32 dte 18
2024-07-16,SELL_PUT,SNAP,SNAP240802P00015000,9,0.95,4.5,855.0,delta 0.33 dte 18
2024-07-16,SELL_PUT,MU,MU240802P00125000,1,2.356,0.5,235.6,delta 0.30 dte 18
2024-07-16,SELL_PUT,GM,GM240726P00047500,3,0.494,1.5,148.2,delta 0.29 dte 11
2024-07-16,SELL_PUT,F,F240802P00014000,5,0.361,2.5,180.5,delta 0.40 dte 18
2024-07-16,SELL_CC,BABA,BABA240816C00085000,1,0.988,0.5,98.8,delta 0.26 dte 32
2024-07-18,BUY_PUT,KO,KO240726P00063000,2,0.273,1.0,-54.6,take_profit
2024-07-19,BUY_CC,DIS,DIS240802C00104000,1,0.273,0.5,-27.3,cc_take_profit
2024-07-23,SELL_CC,DIS,DIS240823C00104000,1,0.56,0.5,56.05,delta 0.18 dte 32
2024-07-25,BUY_CC,BABA,BABA240816C00085000,1,0.41,0.5,-40.95,cc_take_profit
2024-07-26,ASSIGN,GM,GM240726P00047500,3,47.5,0,14250.0,assigned; close 44.11 < strike
2024-07-30,SELL_CC,BABA,BABA240823C00085000,1,0.969,0.5,96.9,delta 0.25 dte 25
2024-08-01,BUY_PUT,PLTR,PLTR240802P00027500,5,0.819,2.5,-409.5,roll_for_credit (fresh PLTR240809P00025000)
2024-08-02,ASSIGN,SNAP,SNAP240802P00015000,9,15.0,0,13500.0,assigned; close 9.34 < strike
2024-08-02,ASSIGN,MU,MU240802P00125000,1,125.0,0,12500.0,assigned; close 92.71 < strike
2024-08-02,ASSIGN,F,F240802P00014000,5,14.0,0,7000.0,assigned; close 10.04 < strike
2024-08-07,DIV,F,,500,0.15,0,7500.0,dividend ex-date
2024-08-07,DIV,INTC,,300,0.125,0,3750.0,dividend ex-date
2024-08-08,BUY_CC,DIS,DIS240823C00104000,1,0.063,0.5,-6.3,cc_take_profit
2024-08-16,BUY_CC,BABA,BABA240823C00085000,1,0.735,0.5,-73.5,cc_take_profit
2024-08-20,SELL_CC,BABA,BABA240920C00090000,1,0.655,0.5,65.55,delta 0.25 dte 32
2024-08-20,SELL_CC,GM,GM240906C00047500,3,0.427,1.5,128.25,delta 0.23 dte 18
2024-09-06,CC_EXPIRE_0,GM,GM240906C00047500,3,0,0,0,cc expired worthless
2024-09-06,DIV,GM,,300,0.12,0,3600.0,dividend ex-date
2024-09-09,BUY_CC,BABA,BABA240920C00090000,1,0.315,0.5,-31.5,cc_take_profit
2024-09-10,SELL_CC,BABA,BABA240927C00086000,1,1.092,0.5,109.25,delta 0.25 dte 18
2024-09-24,SELL_CC,GM,GM241018C00051000,3,0.589,1.5,176.7,delta 0.24 dte 25
2024-09-26,BUY_CC,GM,GM241018C00051000,3,0.179,1.5,-53.55,cc_take_profit
2024-09-27,CALLED_AWAY,BABA,BABA240927C00086000,1,86.0,0,8600.0,called; close 107.33 > strike; stock pnl +100
2024-10-01,SELL_CC,DIS,DIS241101C00105000,1,0.323,0.5,32.3,delta 0.13 dte 32
2024-10-01,SELL_CC,GM,GM241101C00050000,3,0.58,1.5,173.85,delta 0.20 dte 32
2024-10-07,DIV,MU,,100,0.115,0,1150.0,dividend ex-date
2024-10-08,BUY_CC,DIS,DIS241101C00105000,1,0.137,0.5,-13.65,cc_take_profit
2024-10-15,SELL_CC,DIS,DIS241115C00105000,1,1.111,0.5,111.15,delta 0.20 dte 32
2024-11-01,CALLED_AWAY,GM,GM241101C00050000,3,50.0,0,15000.0,called; close 50.97 > strike; stock pnl +750
2024-11-07,DIV,F,,500,0.15,0,7500.0,dividend ex-date
2024-11-15,CALLED_AWAY,DIS,DIS241115C00105000,1,105.0,0,10500.0,called; close 115.06 > strike; stock pnl +100
2024-11-19,SELL_PUT,SOFI,SOFI241220P00013000,10,0.56,5.0,560.5,delta 0.31 dte 32
2024-11-19,SELL_PUT,T,T241220P00022000,6,0.228,3.0,136.8,delta 0.23 dte 32
2024-11-19,SELL_PUT,DIS,DIS241220P00110000,1,1.776,0.5,177.65,delta 0.29 dte 32
2024-11-19,SELL_PUT,BABA,BABA241129P00087000,1,1.681,0.5,168.15,delta 0.29 dte 11
2024-11-19,SELL_PUT,WBD,WBD241220P00009000,15,0.38,7.5,570.0,delta 0.31 dte 32
2024-11-21,BUY_PUT,WBD,WBD241220P00009000,15,0.158,7.5,-236.25,take_profit
2024-11-22,BUY_PUT,SOFI,SOFI241220P00013000,10,0.252,5.0,-252.0,take_profit
2024-11-22,BUY_PUT,DIS,DIS241220P00110000,1,1.071,0.5,-107.1,take_profit
2024-11-29,BUY_PUT,T,T241220P00022000,6,0.158,3.0,-94.5,take_profit
2024-11-29,EXPIRE_0,BABA,BABA241129P00087000,1,0,0,0,expired worthless
2024-12-03,SELL_PUT,SOFI,SOFI241220P00015000,9,0.446,4.5,401.85,delta 0.31 dte 18
2024-12-03,SELL_PUT,DIS,DIS250103P00114000,1,1.425,0.5,142.5,delta 0.29 dte 32
2024-12-03,SELL_PUT,WBD,WBD250103P00010000,14,0.247,7.0,345.8,delta 0.30 dte 32
2024-12-03,SELL_PUT,BABA,BABA241220P00083000,1,1.14,0.5,114.0,delta 0.29 dte 18
2024-12-10,BUY_PUT,BABA,BABA241220P00083000,1,0.347,0.5,-34.65,take_profit
2024-12-12,BUY_PUT,WBD,WBD250103P00010000,14,0.242,7.0,-338.1,take_profit
2024-12-16,BUY_PUT,SOFI,SOFI241220P00015000,9,0.116,4.5,-103.95,take_profit
2024-12-30,DIV,MU,,100,0.115,0,1150.0,dividend ex-date
2025-01-03,ASSIGN,DIS,DIS250103P00114000,1,114.0,0,11400.0,assigned; close 111.16 < strike
2025-01-07,SELL_CC,DIS,DIS250131C00116000,1,1.216,0.5,121.6,delta 0.24 dte 25
2025-01-13,BUY_CC,DIS,DIS250131C00116000,1,0.315,0.5,-31.5,cc_take_profit
2025-01-14,SELL_CC,DIS,DIS250207C00116000,1,1.339,0.5,133.95,delta 0.25 dte 25
2025-02-06,BUY_CC,DIS,DIS250207C00116000,1,0.158,0.5,-15.75,cc_take_profit
2025-02-11,SELL_CC,DIS,DIS250314C00116000,1,0.427,0.5,42.75,delta 0.20 dte 32
2025-02-18,DIV,F,,500,0.3,0,15000.0,dividend ex-date
2025-03-06,BUY_CC,DIS,DIS250314C00116000,1,0.2,0.5,-19.95,cc_take_profit
2025-03-31,DIV,MU,,100,0.115,0,1150.0,dividend ex-date
2025-05-12,DIV,F,,500,0.15,0,7500.0,dividend ex-date
2025-05-13,SELL_CC,DIS,DIS250613C00116000,1,1.007,0.5,100.7,delta 0.25 dte 32
2025-05-30,BUY_CC,DIS,DIS250613C00116000,1,0.672,0.5,-67.2,cc_take_profit
2025-06-10,SELL_CC,DIS,DIS250627C00119000,1,0.941,0.5,94.05,delta 0.26 dte 18
2025-06-17,SELL_CC,MU,MU250627C00133000,1,2.109,0.5,210.9,delta 0.25 dte 11
2025-06-23,BUY_CC,DIS,DIS250627C00119000,1,0.294,0.5,-29.4,cc_take_profit
2025-06-27,BUY_CC,MU,MU250627C00133000,1,0.053,0.5,-5.25,cc_take_profit
2025-07-01,SELL_CC,MU,MU250801C00135000,1,1.729,0.5,172.9,delta 0.24 dte 32
2025-07-01,SELL_CC,DIS,DIS250801C00129000,1,0.855,0.5,85.5,delta 0.26 dte 32
2025-07-07,DIV,MU,,100,0.115,0,1150.0,dividend ex-date
2025-07-09,BUY_CC,DIS,DIS250801C00129000,1,0.252,0.5,-25.2,cc_take_profit
2025-07-15,BUY_CC,MU,MU250801C00135000,1,0.672,0.5,-67.2,cc_take_profit
2025-07-15,SELL_CC,DIS,DIS250815C00130000,1,1.121,0.5,112.1,delta 0.22 dte 32
2025-08-04,BUY_CC,DIS,DIS250815C00130000,1,0.672,0.5,-67.2,cc_take_profit
2025-08-05,SELL_CC,DIS,DIS250815C00127000,1,1.681,0.5,168.15,delta 0.25 dte 11
2025-08-07,BUY_CC,DIS,DIS250815C00127000,1,0.053,0.5,-5.25,cc_take_profit
2025-08-11,DIV,F,,500,0.15,0,7500.0,dividend ex-date
2025-08-12,SELL_CC,MU,MU250829C00133000,1,2.204,0.5,220.4,delta 0.25 dte 18
2025-08-18,BUY_CC,MU,MU250829C00133000,1,0.935,0.5,-93.45,cc_take_profit
2025-08-19,SELL_CC,MU,MU250905C00132000,1,1.615,0.5,161.5,delta 0.25 dte 18
2025-08-19,SELL_CC,DIS,DIS250919C00125000,1,0.636,0.5,63.65,delta 0.17 dte 32
2025-08-21,BUY_CC,MU,MU250905C00132000,1,0.63,0.5,-63.0,cc_take_profit
2025-08-26,SELL_CC,MU,MU250926C00130000,1,2.698,0.5,269.8,delta 0.27 dte 32
2025-09-10,BUY_CC,DIS,DIS250919C00125000,1,0.189,0.5,-18.9,cc_take_profit
2025-09-16,SELL_CC,DIS,DIS251010C00121000,1,1.13,0.5,113.05,delta 0.26 dte 25
2025-09-22,BUY_CC,DIS,DIS251010C00121000,1,0.357,0.5,-35.7,cc_take_profit
2025-09-23,SELL_CC,DIS,DIS251017C00121000,1,0.598,0.5,59.85,delta 0.16 dte 25
2025-09-26,CALLED_AWAY,MU,MU250926C00130000,1,130.0,0,13000.0,called; close 157.24 > strike; stock pnl +500
2025-09-30,SELL_PUT,WBD,WBD251010P00018000,8,0.418,4.0,334.4,delta 0.32 dte 11
2025-09-30,SELL_PUT,SOFI,SOFI251017P00026000,5,0.76,2.5,380.0,delta 0.30 dte 18
2025-09-30,SELL_PUT,XOM,XOM251031P00111000,1,1.919,0.5,191.9,delta 0.31 dte 32
2025-10-03,BUY_CC,DIS,DIS251017C00121000,1,0.284,0.5,-28.35,cc_take_profit
2025-10-07,SELL_CC,F,F251107C00014000,5,0.133,2.5,66.5,delta 0.23 dte 32
2025-10-09,BUY_CC,F,F251107C00014000,5,0.053,2.5,-26.25,cc_take_profit
2025-10-10,BUY_PUT,SOFI,SOFI251017P00026000,5,0.304,2.5,-152.25,take_profit
2025-10-10,ASSIGN,WBD,WBD251010P00018000,8,18.0,0,14400.0,assigned; close 17.11 < strike
2025-10-14,SELL_CC,DIS,DIS251114C00120000,1,1.244,0.5,124.45,delta 0.23 dte 32
2025-10-21,SELL_CC,INTC,INTC251031C00042500,3,1.111,1.5,333.45,delta 0.30 dte 11
2025-10-23,BUY_PUT,XOM,XOM251031P00111000,1,0.504,0.5,-50.4,take_profit
2025-10-27,BUY_CC,INTC,INTC251031C00042500,3,0.378,1.5,-113.4,cc_take_profit
2025-10-28,SELL_CC,INTC,INTC251114C00044000,3,0.941,1.5,282.15,delta 0.27 dte 18
2025-10-28,SELL_CC,F,F251128C00014000,5,0.152,2.5,76.0,delta 0.25 dte 32
2025-10-28,SELL_CC,WBD,WBD251121C00023000,8,0.247,4.0,197.6,delta 0.23 dte 25
2025-11-04,BUY_CC,F,F251128C00014000,5,0.063,2.5,-31.5,cc_take_profit
2025-11-05,BUY_CC,INTC,INTC251114C00044000,3,0.294,1.5,-88.2,cc_take_profit
2025-11-07,DIV,F,,500,0.15,0,7500.0,dividend ex-date
2025-11-11,SELL_CC,INTC,INTC251121C00042000,3,0.465,1.5,139.65,delta 0.24 dte 11
2025-11-11,SELL_CC,F,F251212C00014000,5,0.152,2.5,76.0,delta 0.24 dte 32
2025-11-14,BUY_CC,DIS,DIS251114C00120000,1,1.302,0.5,-130.2,cc_take_profit
2025-11-14,BUY_CC,INTC,INTC251121C00042000,3,0.126,1.5,-37.8,cc_take_profit
2025-11-18,BUY_CC,F,F251212C00014000,5,0.074,2.5,-36.75,cc_take_profit
2025-11-21,CALLED_AWAY,WBD,WBD251121C00023000,8,23.0,0,18400.0,called; close 23.19 > strike; stock pnl +4000
2025-11-25,SELL_PUT,WBD,WBD251205P00022000,7,0.399,3.5,279.3,delta 0.32 dte 11
2025-11-25,SELL_PUT,SOFI,SOFI251205P00026000,6,0.788,3.0,473.1,delta 0.31 dte 11
2025-11-25,SELL_PUT,PFE,PFE251226P00024000,6,0.209,3.0,125.4,delta 0.22 dte 32
2025-11-25,SELL_CC,F,F251226C00014000,5,0.104,2.5,52.25,delta 0.18 dte 32
2025-11-26,BUY_PUT,SOFI,SOFI251205P00026000,6,0.336,3.0,-201.6,take_profit
2025-12-01,BUY_PUT,WBD,WBD251205P00022000,7,0.2,3.5,-139.65,take_profit
2025-12-02,SELL_CC,INTC,INTC251219C00044000,3,0.864,1.5,259.35,delta 0.26 dte 18
2025-12-08,BUY_PUT,PFE,PFE251226P00024000,6,0.43,3.0,-258.3,take_profit
2025-12-08,BUY_CC,F,F251226C00014000,5,0.053,2.5,-26.25,cc_take_profit
2025-12-09,SELL_PUT,WBD,WBD251219P00027000,5,0.294,2.5,147.25,delta 0.40 dte 11
2025-12-09,SELL_PUT,NOK,NOK251219P00006000,26,0.048,13.0,123.5,delta 0.30 dte 11
2025-12-09,SELL_PUT,GM,GM251219P00074000,2,0.484,1.0,96.9,delta 0.31 dte 11
2025-12-09,SELL_PUT,BABA,BABA260109P00150000,1,3.819,0.5,381.9,delta 0.28 dte 32
2025-12-09,SELL_PUT,VALE,VALE260102P00012000,13,0.285,6.5,370.5,delta 0.22 dte 25
2025-12-09,SELL_CC,F,F260109C00014000,5,0.123,2.5,61.75,delta 0.22 dte 32
2025-12-10,BUY_PUT,WBD,WBD251219P00027000,5,0.053,2.5,-26.25,take_profit
2025-12-11,BUY_PUT,GM,GM251219P00074000,2,0.137,1.0,-27.3,take_profit
2025-12-11,BUY_PUT,VALE,VALE260102P00012000,13,0.095,6.5,-122.85,take_profit
2025-12-12,BUY_PUT,NOK,NOK251219P00006000,26,0.021,13.0,-54.6,take_profit
2025-12-12,BUY_CC,INTC,INTC251219C00044000,3,0.221,1.5,-66.15,cc_take_profit
2025-12-16,SELL_CC,DIS,DIS260102C00114000,1,1.226,0.5,122.55,delta 0.27 dte 18
2025-12-22,BUY_CC,DIS,DIS260102C00114000,1,0.756,0.5,-75.6,cc_take_profit
2025-12-23,SELL_CC,DIS,DIS260102C00115000,1,0.456,0.5,45.6,delta 0.25 dte 11
2025-12-26,BUY_CC,F,F260109C00014000,5,0.063,2.5,-31.5,cc_take_profit
2025-12-30,SELL_CC,F,F260130C00014000,5,0.152,2.5,76.0,delta 0.26 dte 32
2026-01-02,BUY_CC,DIS,DIS260102C00115000,1,0.063,0.5,-6.3,cc_take_profit
2026-01-05,BUY_PUT,BABA,BABA260109P00150000,1,0.903,0.5,-90.3,take_profit
2026-01-06,SELL_PUT,WBD,WBD260123P00027500,5,0.399,2.5,199.5,delta 0.29 dte 18
2026-01-06,SELL_PUT,SOFI,SOFI260206P00027000,6,1.121,3.0,672.6,delta 0.30 dte 32
2026-01-06,SELL_PUT,GM,GM260206P00079000,2,2.042,1.0,408.5,delta 0.29 dte 32
2026-01-06,SELL_PUT,VALE,VALE260130P00013000,12,0.114,6.0,136.8,delta 0.25 dte 25
2026-01-06,SELL_PUT,BABA,BABA260123P00150000,1,3.049,0.5,304.95,delta 0.30 dte 18
2026-01-06,SELL_CC,INTC,INTC260116C00042500,3,0.598,1.5,179.55,delta 0.24 dte 11
2026-01-06,SELL_CC,DIS,DIS260116C00117000,1,0.314,0.5,31.35,delta 0.27 dte 11
2026-01-13,BUY_PUT,WBD,WBD260123P00027500,5,0.158,2.5,-78.75,take_profit
2026-01-13,BUY_PUT,BABA,BABA260123P00150000,1,0.483,0.5,-48.3,take_profit
2026-01-13,BUY_CC,DIS,DIS260116C00117000,1,0.168,0.5,-16.8,cc_take_profit
2026-01-16,CALLED_AWAY,INTC,INTC260116C00042500,3,42.5,0,12750.0,called; close 46.95 > strike; stock pnl +150
2026-01-21,BUY_CC,F,F260130C00014000,5,0.084,2.5,-42.0,cc_take_profit
2026-01-21,SELL_CC,DIS,DIS260206C00118000,1,1.235,0.5,123.5,delta 0.27 dte 17
2026-01-27,SELL_CC,F,F260227C00015000,5,0.104,2.5,52.25,delta 0.16 dte 32
2026-01-28,BUY_PUT,GM,GM260206P00079000,2,0.263,1.0,-52.5,take_profit
2026-01-29,BUY_PUT,VALE,VALE260130P00013000,12,0.137,6.0,-163.8,take_profit
2026-02-03,BUY_CC,DIS,DIS260206C00118000,1,0.063,0.5,-6.3,cc_take_profit
2026-02-03,SELL_PUT,INTC,INTC260220P00046000,3,0.76,1.5,228.0,delta 0.30 dte 18
2026-02-03,SELL_PUT,GM,GM260213P00082000,1,0.427,0.5,42.75,delta 0.30 dte 11
2026-02-03,SELL_PUT,XOM,XOM260220P00135000,1,0.902,0.5,90.25,delta 0.31 dte 18
2026-02-03,SELL_PUT,KO,KO260213P00074000,2,0.475,1.0,95.0,delta 0.31 dte 11
2026-02-06,BUY_PUT,KO,KO260213P00074000,2,0.231,1.0,-46.2,take_profit
2026-02-06,ASSIGN,SOFI,SOFI260206P00027000,6,27.0,0,16200.0,assigned; close 20.86 < strike
2026-02-09,BUY_PUT,XOM,XOM260220P00135000,1,0.315,0.5,-31.5,take_profit
2026-02-12,BUY_CC,F,F260227C00015000,5,0.032,2.5,-15.75,cc_take_profit
2026-02-13,ASSIGN,GM,GM260213P00082000,1,82.0,0,8200.0,assigned; close 81.08 < strike
2026-02-13,DIV,F,,500,0.15,0,7500.0,dividend ex-date
2026-02-18,SELL_CC,F,F260320C00015000,5,0.162,2.5,80.75,delta 0.25 dte 31
2026-02-18,SELL_CC,GM,GM260320C00090000,1,0.684,0.5,68.4,delta 0.15 dte 31
2026-02-20,ASSIGN,INTC,INTC260220P00046000,3,46.0,0,13800.0,assigned; close 44.12 < strike
2026-02-24,BUY_CC,F,F260320C00015000,5,0.095,2.5,-47.25,cc_take_profit
2026-02-24,BUY_CC,GM,GM260320C00090000,1,0.378,0.5,-37.8,cc_take_profit
2026-03-06,DIV,GM,,100,0.18,0,1800.0,dividend ex-date
2026-03-10,SELL_CC,INTC,INTC260327C00051000,3,0.893,1.5,267.9,delta 0.23 dte 18
2026-03-18,BUY_CC,INTC,INTC260327C00051000,3,0.263,1.5,-78.75,cc_take_profit
2026-04-07,SELL_CC,INTC,INTC260417C00055000,3,1.13,1.5,339.15,delta 0.26 dte 11
2026-04-14,SELL_CC,GM,GM260515C00085000,1,1.52,0.5,152.0,delta 0.21 dte 32
2026-04-17,CALLED_AWAY,INTC,INTC260417C00055000,3,55.0,0,16500.0,called; close 68.50 > strike; stock pnl +2700
2026-04-21,SELL_CC,F,F260522C00014000,5,0.152,2.5,76.0,delta 0.21 dte 32
2026-04-21,SELL_CC,DIS,DIS260508C00114000,1,1.13,0.5,113.05,delta 0.25 dte 18
2026-04-27,BUY_CC,F,F260522C00014000,5,0.074,2.5,-36.75,cc_take_profit
2026-04-28,SELL_CC,F,F260522C00014000,5,0.095,2.5,47.5,delta 0.15 dte 25
2026-04-29,BUY_CC,GM,GM260515C00085000,1,0.578,0.5,-57.75,cc_take_profit
2026-04-30,BUY_CC,DIS,DIS260508C00114000,1,0.483,0.5,-48.3,cc_take_profit
2026-04-30,BUY_CC,F,F260522C00014000,5,0.042,2.5,-21.0,cc_take_profit
2026-05-05,SELL_CC,GM,GM260605C00082000,1,0.893,0.5,89.3,delta 0.23 dte 32
2026-05-12,SELL_CC,DIS,DIS260612C00115000,1,0.465,0.5,46.55,delta 0.12 dte 32
2026-05-12,DIV,F,,500,0.15,0,7500.0,dividend ex-date
2026-05-18,BUY_CC,GM,GM260605C00082000,1,0.315,0.5,-31.5,cc_take_profit
2026-05-19,SELL_CC,F,F260605C00014000,5,0.114,2.5,57.0,delta 0.24 dte 18
2026-05-21,BUY_CC,DIS,DIS260612C00115000,1,0.116,0.5,-11.55,cc_take_profit
2026-05-27,SELL_CC,GM,GM260605C00084000,1,1.758,0.5,175.75,delta 0.23 dte 10
2026-06-03,BUY_CC,GM,GM260605C00084000,1,1.491,0.5,-149.1,cc_take_profit
2026-06-05,CALLED_AWAY,F,F260605C00014000,5,14.0,0,7000.0,called; close 14.91 > strike; stock pnl +0
2026-06-05,DIV,GM,,100,0.18,0,1800.0,dividend ex-date
2026-06-16,SELL_PUT,NOK,NOK260626P00014000,11,0.427,5.5,470.25,delta 0.31 dte 11
2026-06-16,SELL_PUT,KO,KO260710P00079000,2,0.722,1.0,144.4,delta 0.29 dte 25
